recipe_id,is_pancake,servings,agave,baking_powder,baking_soda,bran,butter,buttermilk,cheese,chocolate,cornmeal,cream,cream_cheese,eggs,flour,frosting,fruit,fruit_juice,honey,low_cal_sweetener,margarine,mayonnaise,milk,mix,molasses,nut,oats,oil,other,salt,shortening,sour_cream,spice,starch,sugar,syrup,vanilla,vegetable,vinegar,water,wheat_germ,yeast,yogurt
16755,0,12,NA,0.0416666,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.25,NA,0.01041665,NA,NA,NA,NA,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA
22313,0,12,NA,0.01041665,NA,NA,0.5625,NA,1,NA,NA,NA,NA,NA,1.75,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.01041665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24011,0,12,NA,0.01041665,0.0416666,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6666666666666666,NA,0.0208333,NA,NA,0.1458331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18456,0,8,NA,0.0416666,0.0208333,NA,NA,1.25,NA,NA,NA,NA,NA,2,4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,0.0625,NA,NA,NA,0.015624975,NA,1,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA
85629,0,8,NA,0.0833332,NA,NA,0.3125,NA,NA,NA,NA,NA,NA,1,1.75,NA,0.5,NA,NA,NA,NA,NA,0.5625,NA,NA,NA,NA,NA,NA,0.0026041625,NA,0.25,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA
16935,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,NA,0.0625,NA,NA,NA,NA,0.0625,NA,NA,NA,NA,2.5,NA,0.03125,NA
7013,0,18,NA,0.0208333,0.0208333,NA,NA,NA,NA,1,NA,NA,NA,1,2.25,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0.0625,0.005208325,NA,NA,NA,NA,1.25,NA,0.0208333,NA,NA,0.0625,NA,NA,NA
16223,0,12,NA,NA,NA,NA,0.125,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,0.0208333,NA,NA,NA,NA,0.1875,NA,NA,NA,NA,1.125,NA,0.03125,NA
24517,0,8,NA,0.0625,NA,NA,NA,NA,NA,NA,1,1,NA,2,1,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA
146572,0,12,NA,0.125,NA,NA,0.3333333333333333,NA,NA,NA,1,NA,NA,4,3,NA,NA,NA,0.125,NA,NA,NA,2.5,NA,NA,NA,NA,0.6666666666666666,NA,0.0208333,NA,NA,NA,NA,1.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA
6713,0,24,NA,NA,0.0416666,NA,NA,NA,NA,NA,NA,NA,NA,4,3.5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0208333,1,NA,NA,NA,2.5,NA,0.0625,NA,NA,NA,NA,NA,NA
17754,0,10,NA,NA,0.0208333,NA,0.25,NA,NA,NA,NA,NA,NA,1,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01041665,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
24700,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01041665,NA,NA,0.0208333,NA,0.65625,NA,NA,NA,NA,1,NA,NA,NA
22823,0,20,NA,NA,NA,NA,NA,NA,NA,NA,0.125,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03124995,NA,0.03124995,NA,NA,NA,NA,0.0625,NA,NA,NA,NA,1.3958333333333333,NA,0.03125,NA
24932,0,12,NA,0.09374985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.03124995,NA,NA,NA,NA,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA
7155,0,12,NA,NA,0.0208333,NA,NA,NA,NA,NA,NA,NA,NA,2,1.75,NA,1,NA,0.5,NA,NA,NA,NA,NA,NA,0.5,NA,0.3333333333333333,NA,0.01041665,NA,NA,NA,NA,NA,NA,0.0208333,NA,NA,0.25,NA,NA,NA
6760,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,0.0625,NA,0.25,NA,0.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,0.0625,NA
7176,0,24,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,4,NA,0.25,NA,NA,NA,NA,NA,1.0208333,0.21875,NA,0.25,NA,NA,NA,0.01041665,NA,NA,0.0416666,NA,2.5625,NA,0.0208333,NA,NA,0.25,NA,0.046874925,NA
6697,0,24,NA,NA,0.0416666,NA,NA,NA,NA,NA,NA,NA,NA,4,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,1,NA,0.03124995,NA,NA,0.0416666,NA,3,NA,NA,2,NA,0.6666666666666666,NA,NA,NA
24351,0,24,NA,NA,NA,NA,1.0625,NA,NA,NA,NA,NA,0.375,2,6,NA,NA,NA,NA,NA,NA,NA,1.1875,NA,NA,NA,NA,NA,NA,0.0208333,NA,NA,0.0416666,NA,5,NA,0.01041665,NA,NA,1,NA,0.0625,NA
6947,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.0208333,0.25,NA,NA,NA,0.125,NA,NA,NA,NA,1,NA,0.03125,NA
142972,0,6,NA,NA,NA,NA,0.125,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0208333,NA,NA,NA,NA,0.125,NA,NA,NA,NA,NA,NA,0.046874925,NA
219967,0,12,NA,0.0208333,0.0208333,NA,0.5,NA,NA,0.3333333333333333,NA,NA,NA,2,2,NA,3,NA,NA,NA,NA,NA,0.0625,NA,NA,1,NA,NA,NA,0.0208333,NA,NA,NA,NA,1,NA,0.005208325,NA,NA,NA,NA,NA,NA
222619,0,9,NA,0.01041665,0.01041665,NA,0.25,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,NA,NA,NA,NA,NA,NA,0.01041665,NA,1,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA
6971,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3333333333333335,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,0.5,0.0625,NA,0.0208333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.0208333,NA
152690,0,36,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,7,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,0.0416666,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,0.0833332,NA
24352,0,6,NA,0.0416666,NA,NA,0.5,NA,NA,NA,NA,NA,NA,1,1.8333333333333333,NA,2,NA,NA,NA,NA,NA,0.3333333333333333,NA,NA,NA,NA,0.3333333333333333,NA,0.01041665,NA,NA,0.05208325,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA
114417,0,12,NA,NA,NA,NA,0.125,NA,NA,NA,NA,NA,NA,1,5.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.03124995,NA,NA,NA,NA,0.0625,NA,NA,NA,NA,1.0625,NA,0.03125,NA
6753,0,12,NA,0.0833332,NA,NA,NA,NA,NA,0.75,NA,NA,NA,1,1.25,NA,NA,NA,NA,NA,NA,NA,1.25,NA,NA,1,1.25,0.5,NA,0.0208333,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA
17292,0,12,NA,0.01041665,NA,NA,0.5,NA,NA,NA,0.75,NA,NA,2,1.5,NA,NA,NA,0.25,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,0.01041665,NA,NA,NA,NA,0.6666666666666666,NA,NA,0.75,NA,NA,NA,NA,NA
6700,0,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.6666666666666666,NA,0.09375,NA,NA,NA,NA,0.7291666666666666,NA,NA,NA,NA,5,NA,0.09375,NA
22451,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0.01041665,NA,NA,NA,NA,0.25,NA,NA,NA,NA,1.125,NA,0.0208333,NA
155527,0,12,NA,0.0208333,0.0208333,NA,NA,NA,NA,0.5,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
25210,0,8,NA,NA,NA,NA,NA,NA,NA,NA,0.0625,NA,NA,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,NA,0.0416666,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5625,NA,0.0625,NA
17848,0,8,NA,0.0625,NA,NA,0.3333333333333333,NA,NA,NA,0.75,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,1.3333333333333333,NA,NA,NA,NA,NA,NA,0.0208333,NA,NA,NA,NA,0.6666666666666666,NA,0.0208333,NA,NA,NA,NA,NA,NA
74658,0,16,NA,NA,0.0208333,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,NA,0.0208333,NA,NA,0.0625,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
16877,0,15,NA,0.0208333,0.0416666,0.75,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,2.5,NA,NA,NA,NA,NA,0.75,NA,NA,1.75,NA,0.125,NA,0.0208333,NA,NA,0.0416666,NA,1,NA,0.0208333,2,NA,NA,NA,NA,NA
23376,0,12,NA,0.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.3333333333333333,NA,0.01041665,NA,NA,0.0416666,NA,1.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA
86538,0,3,NA,0.03124995,0.01041665,NA,0.25,1,NA,NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005208325,NA,NA,0.0013020833333333333,NA,0.03125,NA,0.0208333,NA,NA,NA,NA,NA,NA
17681,0,8,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,6,4,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0.03124995,NA,NA,NA,NA,0.5,NA,0.0416666,NA,NA,NA,NA,0.03125,NA
95339,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6955,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0625,NA,NA,NA,NA,0.0208333,NA,NA,NA,NA,3,NA,0.0625,NA
6946,0,12,NA,0.0625,NA,NA,0.25,NA,NA,NA,NA,0.75,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005208325,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA
18015,0,10,NA,NA,0.0208333,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0208333,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA
49383,0,12,NA,0.0416666,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,2.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1875,NA,0.005208325,NA,NA,NA,NA,0.875,NA,NA,NA,NA,NA,NA,NA,0.5
58817,0,12,NA,0.005208325,0.01041665,NA,NA,NA,NA,NA,NA,NA,NA,1,1.5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,0.01041665,NA,NA,0.0208333,NA,0.75,NA,NA,1.5,NA,NA,NA,NA,NA
18010,0,15,NA,NA,NA,NA,0.125,NA,NA,NA,NA,NA,NA,NA,2.833333333333333,NA,NA,NA,0.1875,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.0208333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3333333333333333,NA,0.0208333,NA
7243,0,24,NA,0.0208333,0.0416666,NA,NA,NA,NA,NA,NA,NA,NA,4,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.0208333,NA,NA,0.0624999,NA,3,NA,NA,1.875,NA,0.5,NA,NA,NA
7079,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,0.125,NA,1,NA,NA,NA,NA,NA,NA,0.015624975,NA,NA,NA,NA,0.3333333333333333,NA,NA,NA,NA,NA,NA,0.05208325,NA
24023,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0.375,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7238,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.01041665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15232,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0625,NA,0.03124995,NA,NA,NA,NA,0.0208333,NA,NA,NA,NA,1.5,NA,0.03124995,NA
20919,0,12,NA,0.03124995,NA,NA,0.6666666666666666,NA,NA,NA,NA,NA,NA,1,1.5,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,0.0026041625,NA,NA,0.015624975,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA
6761,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.5,NA,0.0208333,NA,NA,NA,NA,0.25,NA,NA,NA,NA,0.75,NA,0.0625,NA
69893,0,12,NA,NA,0.0208333,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,0.0625,NA,0.75,NA,0.0208333,NA,NA,NA,NA,NA,NA
150141,0,24,NA,0.0208333,0.0208333,NA,0.0625,1,NA,NA,NA,NA,NA,1,2.5,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,0.5,NA,0.01041665,NA,NA,0.0208333,NA,1.5833333333333333,NA,0.0208333,NA,NA,NA,NA,NA,NA
239993,0,4,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,3,0.5,NA,NA,0.5,NA,NA,NA,NA,0.6666666666666666,NA,NA,NA,NA,NA,NA,0.005208325,NA,NA,NA,NA,0.0625,NA,0.005208325,NA,NA,NA,NA,NA,NA
24929,0,24,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,1,4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0208333,NA,NA,NA,NA,0.5,NA,NA,NA,NA,1.75,NA,0.0625,NA
215378,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0.125,NA,0.5,NA,NA,NA,NA,NA,NA,0.01041665,NA,NA,NA,NA,0.125,NA,NA,NA,NA,0.25,NA,NA,NA
228553,0,12,NA,NA,0.0208333,NA,NA,NA,NA,1.5,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,1,NA,0.0208333,NA,NA,NA,NA,NA,1
8265,0,12,NA,0.0416666,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3.6666666666666665,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0.01041665,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA,NA
6799,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,0.1875,NA,NA,NA,NA,NA,NA,NA,NA,0.125,NA,0.006944433333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.125,NA,0.03124995,NA
72575,0,10,NA,NA,0.0208333,NA,0.5,NA,NA,NA,NA,NA,NA,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01041665,NA,NA,0.03124995,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
6996,0,12,NA,NA,NA,NA,0.40625,NA,NA,NA,NA,NA,NA,1,3,NA,0.3333333333333333,NA,NA,NA,NA,NA,0.59375,NA,NA,0.3333333333333333,NA,NA,NA,0.015624975,NA,NA,0.015624975,NA,1.5833333333333333,NA,0.005208325,NA,NA,0.5,NA,0.046874925,NA
16706,0,12,NA,0.0208333,0.0208333,NA,NA,NA,NA,NA,NA,NA,NA,2,2.5,NA,2.75,NA,0.5,NA,NA,NA,NA,NA,NA,0.5,NA,0.3333333333333333,NA,0.01041665,NA,NA,0.0624999,NA,0.5,NA,NA,1.3333333333333333,NA,NA,NA,NA,NA
7156,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4.75,NA,NA,NA,NA,NA,0.125,NA,1,NA,NA,NA,NA,NA,1.75,0.05208325,NA,NA,NA,NA,0.1875,NA,NA,NA,NA,0.0625,NA,0.03125,NA
8443,0,12,NA,0.0416666,NA,NA,0.5,NA,NA,NA,NA,NA,NA,2,2,NA,1.5,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,0.01041665,NA,NA,NA,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA
6666,0,12,NA,NA,0.0208333,NA,NA,NA,NA,NA,NA,NA,NA,2,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,0.5,NA,0.005208325,NA,NA,0.0208333,NA,1.5,NA,NA,1,NA,0.3333333333333333,NA,NA,NA
6730,0,24,NA,0.005208325,0.0208333,NA,NA,NA,NA,1,NA,NA,NA,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,0.0208333,NA,NA,0.03124995,NA,2,NA,0.0416666,2,NA,NA,NA,NA,NA
8427,0,18,NA,0.0416666,NA,NA,0.5,NA,NA,NA,NA,NA,NA,2,2,NA,2.5,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,0.01041665,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA
112976,0,48,NA,0.005208325,0.0208333,NA,1.25,NA,NA,NA,NA,NA,NA,2,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01041665,NA,NA,0.0416666,NA,1,NA,NA,1,NA,NA,NA,NA,NA
6754,0,12,NA,0.005208325,0.0208333,NA,NA,NA,NA,NA,NA,NA,NA,2,1.6666666666666665,NA,1,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,0.01041665,NA,NA,NA,NA,0.6666666666666666,NA,NA,NA,NA,0.25,NA,NA,NA
22458,0,12,NA,0.0416666,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,0.25,NA,0.01041665,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA
18392,0,20,NA,0.0208333,0.0416666,NA,NA,NA,NA,NA,NA,NA,NA,4,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.0416666,NA,NA,0.07291655,NA,3,NA,NA,2,NA,0.6666666666666666,NA,NA,NA
21382,0,4,NA,0.0833332,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,0.01041665,0.01041665,NA,NA,NA,NA,0.0416666,NA,NA,NA,NA,NA,NA,NA,NA
7122,0,12,NA,0.0416666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0416666,0.75,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA
10685,0,12,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,0.375,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0208333,NA,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA
59248,0,36,NA,0.03124995,0.03124995,NA,NA,NA,NA,NA,NA,NA,NA,6,4.75,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.03124995,NA,NA,0.09374985,NA,4,NA,NA,3.625,NA,NA,NA,NA,NA
6905,0,12,NA,0.0416666,0.01041665,NA,0.25,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,0.625,NA,NA,NA,NA,NA,NA,0.01041665,NA,NA,0.01041665,NA,0.375,NA,NA,NA,NA,NA,NA,NA,NA
6740,0,20,NA,0.0833332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,0.0208333,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16250,0,12,NA,NA,NA,NA,0.3333333333333333,NA,NA,NA,NA,0.125,NA,3,4.5,NA,0.5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.0208333,NA,NA,0.0625,NA,2.5,0.0208333,0.01041665,NA,NA,NA,NA,0.03125,NA
6849,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0625,NA,NA,NA,NA,0.25,NA,NA,NA,NA,1.5,NA,0.0625,NA
22722,0,12,NA,0.0624999,NA,NA,0.5,NA,NA,NA,NA,NA,NA,2,2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,0.01041665,NA,NA,NA,NA,1,NA,0.0625,NA,NA,NA,NA,NA,NA
22539,0,12,NA,NA,NA,NA,0.125,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9217,0,20,NA,NA,0.0416666,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,0.6666666666666666,NA,NA,1.6666666666666665,NA,1,NA,0.0208333,NA,NA,0.05208325,NA,2.6666666666666665,NA,NA,2,NA,NA,NA,NA,NA
43051,0,12,NA,0.0625,NA,NA,0.125,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,0.0208333,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA
20029,0,12,NA,0.0416666,0.01041665,NA,NA,NA,NA,0.5,NA,NA,NA,1,1,NA,1.6666666666666665,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1,NA,NA,0.026041625,NA,NA,0.0208333,NA,0.75,NA,0.0208333,NA,NA,NA,NA,NA,NA
7116,0,10,NA,0.0208333,0.01041665,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1875,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA
90295,0,24,NA,0.0416666,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,3,NA,NA,NA,NA,NA,0.6666666666666666,NA,NA,NA,NA,NA,NA,0.01041665,NA,NA,NA,NA,1.0625,NA,NA,NA,NA,NA,NA,NA,NA
56312,0,12,NA,0.015624975,0.01041665,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5,NA,0.5,NA,0.5,NA,NA,NA,NA,NA,NA,0.5,NA,0.5,NA,0.01041665,NA,NA,0.0208333,NA,0.5,NA,NA,0.75,NA,NA,NA,NA,NA
17050,0,30,NA,NA,0.0208333,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,0.015624975,NA,NA,0.0208333,NA,2,NA,0.0416666,NA,NA,NA,NA,NA,NA
17914,0,12,NA,0.0416666,NA,NA,0.3125,NA,NA,0.5,NA,NA,NA,NA,1.75,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01041665,NA,NA,NA,NA,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA
6766,0,12,NA,0.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1.25,0.25,NA,0.01041665,NA,NA,NA,NA,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA
57150,0,12,NA,0.0208333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,1.526041625,0.01041665,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA
7043,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,0.1875,NA,0.75,NA,NA,NA,NA,NA,NA,0.03124995,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,0.03124995,NA
16999,0,15,NA,NA,0.01041665,NA,0.5,NA,NA,NA,NA,NA,NA,2,2,NA,3,NA,NA,NA,NA,NA,0.3333333333333333,NA,NA,NA,NA,NA,NA,0.005208325,NA,NA,NA,NA,1.5,NA,0.0208333,NA,NA,NA,NA,NA,NA
19010,0,9,NA,NA,NA,NA,0.625,NA,NA,0.25,NA,1,NA,4,1,NA,NA,NA,NA,NA,NA,NA,2.5,0.625,NA,NA,NA,NA,NA,0.005208325,NA,NA,NA,NA,1.25,NA,0.0416666,NA,NA,1.1875,NA,NA,NA
